Optimization Log
Iteration 0, Best Fitness: 538807339740853.625000
Iteration 1, Best Fitness: 23572784297.530979
Iteration 2, Best Fitness: 6107297953.718493
Iteration 3, Best Fitness: 158628.469421
Iteration 4, Best Fitness: 1086.948556
Iteration 5, Best Fitness: 1086.948556
Iteration 6, Best Fitness: 101.147683
Iteration 7, Best Fitness: 77.929904
Iteration 8, Best Fitness: 70.049680
Iteration 9, Best Fitness: 60.209603
Iteration 10, Best Fitness: 50.837057
Iteration 11, Best Fitness: 35.725931
Iteration 12, Best Fitness: 33.553160
Iteration 13, Best Fitness: 25.739486
Iteration 14, Best Fitness: 22.437106
Iteration 15, Best Fitness: 17.256327
Iteration 16, Best Fitness: 16.020875
Iteration 17, Best Fitness: 12.166546
Iteration 18, Best Fitness: 10.811696
Iteration 19, Best Fitness: 8.938157
Iteration 20, Best Fitness: 7.371329
Iteration 21, Best Fitness: 5.956196
Iteration 22, Best Fitness: 4.494832
Iteration 23, Best Fitness: 3.986332
Iteration 24, Best Fitness: 3.352537
Iteration 25, Best Fitness: 2.878261
Iteration 26, Best Fitness: 2.454305
Iteration 27, Best Fitness: 2.014566
Iteration 28, Best Fitness: 1.670748
Iteration 29, Best Fitness: 1.233219
Iteration 30, Best Fitness: 1.071077
Iteration 31, Best Fitness: 0.846466
Iteration 32, Best Fitness: 0.740212
Iteration 33, Best Fitness: 0.641438
Iteration 34, Best Fitness: 0.568699
Iteration 35, Best Fitness: 0.469135
Iteration 36, Best Fitness: 0.437317
Iteration 37, Best Fitness: 0.351983
Iteration 38, Best Fitness: 0.303286
Iteration 39, Best Fitness: 0.272683
Iteration 40, Best Fitness: 0.227315
Iteration 41, Best Fitness: 0.194756
Iteration 42, Best Fitness: 0.179127
Iteration 43, Best Fitness: 0.156425
Iteration 44, Best Fitness: 0.139017
Iteration 45, Best Fitness: 0.126957
Iteration 46, Best Fitness: 0.109041
Iteration 47, Best Fitness: 0.101704
Iteration 48, Best Fitness: 0.093727
Iteration 49, Best Fitness: 0.084830
Iteration 50, Best Fitness: 0.078375
Iteration 51, Best Fitness: 0.071043
Iteration 52, Best Fitness: 0.066099
Iteration 53, Best Fitness: 0.059764
Iteration 54, Best Fitness: 0.054360
Iteration 55, Best Fitness: 0.049463
Iteration 56, Best Fitness: 0.044772
Iteration 57, Best Fitness: 0.042658
Iteration 58, Best Fitness: 0.039157
Iteration 59, Best Fitness: 0.036147
Iteration 60, Best Fitness: 0.034999
Iteration 61, Best Fitness: 0.032519
Iteration 62, Best Fitness: 0.030752
Iteration 63, Best Fitness: 0.028069
Iteration 64, Best Fitness: 0.026229
Iteration 65, Best Fitness: 0.025454
Iteration 66, Best Fitness: 0.023956
Iteration 67, Best Fitness: 0.023327
Iteration 68, Best Fitness: 0.022252
Iteration 69, Best Fitness: 0.021192
Iteration 70, Best Fitness: 0.020258
Iteration 71, Best Fitness: 0.019231
Iteration 72, Best Fitness: 0.018716
Iteration 73, Best Fitness: 0.018172
Iteration 74, Best Fitness: 0.017547
Iteration 75, Best Fitness: 0.017137
Iteration 76, Best Fitness: 0.016278
Iteration 77, Best Fitness: 0.015845
Iteration 78, Best Fitness: 0.015437
Iteration 79, Best Fitness: 0.014953
Iteration 80, Best Fitness: 0.014554
Iteration 81, Best Fitness: 0.014164
Iteration 82, Best Fitness: 0.013982
Iteration 83, Best Fitness: 0.013646
Iteration 84, Best Fitness: 0.013368
Iteration 85, Best Fitness: 0.013065
Iteration 86, Best Fitness: 0.012835
Iteration 87, Best Fitness: 0.012673
Iteration 88, Best Fitness: 0.012422
Iteration 89, Best Fitness: 0.012183
Iteration 90, Best Fitness: 0.012063
Iteration 91, Best Fitness: 0.011821
Iteration 92, Best Fitness: 0.011715
Iteration 93, Best Fitness: 0.011599
Iteration 94, Best Fitness: 0.011445
Iteration 95, Best Fitness: 0.011418
Iteration 96, Best Fitness: 0.011329
Iteration 97, Best Fitness: 0.011274
Iteration 98, Best Fitness: 0.011231
Iteration 99, Best Fitness: 0.011206

Final Best Fitness: 0.011205509923159555
Best Position Found:
[ 0.0004219  -0.00029276 -0.00021908  0.00036333  0.00024704  0.00013813
 -0.00026158 -0.00032823  0.00018942  0.00025279  0.00036591 -0.00038233
  0.0003248   0.00022888 -0.00026647  0.00024408  0.00033849  0.00028631
  0.00023928 -0.00040288 -0.00015939  0.00029205 -0.00026198  0.00034168
 -0.00030414  0.00032833 -0.0002082  -0.00030746 -0.00012496  0.00030395
  0.00037679 -0.00025574  0.00010804  0.00029285 -0.00030432 -0.00027824
 -0.0002957  -0.00026024  0.00028329 -0.00032448]
